ef_id,type_id,confidence
ef_383043fe,type_7,0.7
ef_971761e0,type_7,0.7
ef_94ecf25b,type_7,0.7
ef_1fe1620a,type_7,0.7
ef_550311b9,type_7,0.7
ef_dc081614,type_7,0.7
ef_2bf16eed,type_7,0.7
ef_15dac7ce,type_7,0.7
ef_1922fc5e,type_7,0.7
ef_5af14c9e,type_7,0.7
ef_f418f104,type_7,0.7
ef_69ff9604,type_7,0.7
ef_4b2dcbe4,type_7,0.7
ef_11eae6ad,type_7,0.7
ef_1e803d36,type_7,0.7
ef_d67c8113,type_7,0.7
ef_a13e1083,type_7,0.7
ef_835255b1,type_7,0.7
ef_e884339b,type_7,0.7
ef_0d01b2b6,type_7,0.7
ef_9cddaa7f,type_7,0.7
ef_6a5c4e46,type_7,0.7
ef_ec0d75e9,type_7,0.7
ef_313ecdcf,type_7,0.7
ef_d4a0ce2f,type_7,0.7
ef_b2e03747,type_7,0.7
ef_4a7c3bca,type_7,0.7
ef_481cfcd0,type_7,0.7
ef_e565b6bd,type_7,0.7
ef_62ef7855,type_7,0.7
ef_0d4adb0e,type_7,0.7
ef_5fb392f5,type_7,0.7
ef_c4d79d4d,type_7,0.7
ef_9e012f98,type_7,0.7
ef_1f52e996,type_7,0.7
ef_fec7645e,type_7,0.7
ef_334198cf,type_7,0.7
ef_af738817,type_7,0.7
ef_00a5ec94,type_7,0.7
ef_071a8b5f,type_7,0.7
ef_d0630ad3,type_7,0.7
ef_47a00a48,type_7,0.7
ef_bef64cde,type_7,0.7
ef_ed1a24cc,type_7,0.7
ef_12d71b44,type_7,0.7
ef_f9881d49,type_7,0.7
ef_f68991de,type_7,0.7
ef_c2eac033,type_7,0.7
ef_62b711db,type_7,0.7
ef_0d5f5360,type_7,0.7
ef_b906fcb3,type_7,0.7
ef_b31c0ea0,type_7,0.7
ef_52347b27,type_7,0.7
ef_7a7ec2fc,type_7,0.7
ef_5e37de41,type_7,0.7
ef_065e2d60,type_7,0.7
ef_229d6f3f,type_7,0.7
ef_47741b46,type_7,0.7
ef_255cceb1,type_7,0.7
ef_f3429b6a,type_7,0.7
ef_47f06bff,type_7,0.7
ef_1e6421af,type_7,0.7
ef_4ad162d4,type_7,0.7
ef_fecb998b,type_7,0.7
ef_982036b4,type_7,0.7
ef_e1bd2d33,type_7,0.7
ef_59441bf0,type_7,0.7
ef_77b91aed,type_7,0.7
ef_b7d194ca,type_7,0.7
ef_3930bbdc,type_7,0.7
ef_2461e195,type_7,0.7
ef_cedff6bd,type_7,0.7
ef_ae19e1e8,type_7,0.7
ef_f73f4848,type_7,0.7
ef_7039fb58,type_7,0.7
ef_e1e9d582,type_7,0.7
ef_d195b40f,type_7,0.7
ef_7e50eba4,type_7,0.7
ef_8fd22d3f,type_7,0.7
ef_71c1ae80,type_7,0.7
ef_9d82efa6,type_7,0.7
ef_c96cbcf5,type_7,0.7
ef_58e8101d,type_7,0.7
ef_940562f0,type_7,0.7
ef_6d461e2d,type_7,0.7
ef_04912fb9,type_7,0.7
ef_24c18bc2,type_7,0.7
ef_48b4f49c,type_7,0.7
ef_ee1d750b,type_7,0.7
ef_f5125567,type_7,0.7
ef_2e0f340e,type_7,0.7
ef_9a9835b4,type_7,0.7
ef_acde19d2,type_7,0.7
ef_c0d62d8e,type_7,0.7
ef_56d8d37d,type_7,0.7
ef_f4fc3a86,type_7,0.7
ef_be2f1222,type_7,0.7
ef_72687471,type_7,0.7
ef_5d8da2df,type_7,0.7
ef_98295918,type_7,0.7
ef_e058bdcb,type_7,0.7
ef_bd2687ad,type_7,0.7
ef_a2c1bc4f,type_7,0.7
ef_9468c08b,type_7,0.7
ef_80e38634,type_7,0.7
ef_d3a87459,type_7,0.7
ef_aed540b0,type_7,0.7
ef_29a163ea,type_7,0.7
ef_48b8d165,type_7,0.7
ef_17df1cd3,type_7,0.7
ef_d376a00f,type_7,0.7
ef_71df76f4,type_7,0.7
ef_83cfcce8,type_7,0.7
ef_573708d0,type_7,0.7
ef_f8c92c91,type_7,0.7
ef_1f00554c,type_7,0.7
ef_108b27fe,type_7,0.7
ef_718dccf1,type_7,0.7
ef_73ba89f8,type_7,0.7
ef_9c846168,type_7,0.7
ef_724bc369,type_7,0.7
ef_d963596d,type_7,0.7
ef_4e65c9ba,type_7,0.7
ef_0019d0ed,type_7,0.7
ef_e4070e95,type_7,0.7
ef_6a4b29b8,type_7,0.7
ef_8caf16ed,type_7,0.7
ef_9dc4726b,type_7,0.7
ef_80f2fe41,type_7,0.7
ef_768519db,type_7,0.7
ef_b7bc24b2,type_7,0.7
ef_f5be6343,type_7,0.7
ef_a33fab7b,type_7,0.7
ef_f72fdc7e,type_7,0.7
ef_6e16d513,type_7,0.7
ef_a8998951,type_7,0.7
ef_31eec026,type_7,0.7
ef_6394eb4c,type_7,0.7
ef_e53da633,type_7,0.7
ef_c797cdf0,type_7,0.7
ef_44255f8f,type_7,0.7
ef_b0be5124,type_7,0.7
ef_1b5df1de,type_7,0.7
ef_124af64e,type_7,0.7
ef_f4694d0d,type_7,0.7
ef_dd3e21a0,type_7,0.7
ef_383e0b67,type_7,0.7
ef_13adf1df,type_7,0.7
ef_d7cb6974,type_7,0.7
ef_925a954a,type_7,0.7
ef_a256d934,type_7,0.7
ef_597e31ba,type_7,0.7
ef_c481d356,type_7,0.7
ef_aa9b0245,type_7,0.7
ef_e2369291,type_7,0.7
ef_2b892373,type_7,0.7
ef_24c443cd,type_7,0.7
ef_b09c5771,type_7,0.7
ef_253be359,type_7,0.7
ef_b3f54823,type_7,0.7
ef_1a55abac,type_7,0.7
ef_89e8f34b,type_7,0.7
ef_ca3397e0,type_7,0.7
ef_b23e612f,type_7,0.7
ef_561f8dff,type_7,0.7
ef_ea4368a0,type_7,0.7
ef_0a36af44,type_7,0.7
ef_a0a5ead9,type_7,0.7
ef_67cb8926,type_7,0.7
ef_5850bf44,type_7,0.7
ef_cd31dd2b,type_7,0.7
ef_ff5d6b7a,type_7,0.7
ef_57873d35,type_7,0.7
ef_d4732db0,type_7,0.7
ef_d76d552f,type_7,0.7
ef_db3f1051,type_7,0.7
ef_2402630d,type_7,0.7
ef_a4ce74d6,type_7,0.7
ef_21f0d45e,type_7,0.7
ef_28e3a2c6,type_7,0.7
ef_e53a7eab,type_7,0.7
ef_159affd8,type_7,0.7
ef_05f7f543,type_7,0.7
ef_1b150743,type_7,0.7
ef_9ec9e0fa,type_7,0.7
ef_65a51e9c,type_7,0.7
ef_ea2ea56d,type_7,0.7
ef_7f87b8c5,type_7,0.7
ef_ca4586c8,type_7,0.7
ef_46d7d071,type_7,0.7
ef_5c04116e,type_7,0.7
ef_feaa5f9a,type_7,0.7
ef_0d72c837,type_7,0.7
ef_b0d876b5,type_7,0.7
ef_0de3cf5b,type_7,0.7
ef_34007bdd,type_7,0.7
ef_792f73e5,type_7,0.7
ef_80d53724,type_7,0.7
ef_1203da7a,type_7,0.7
ef_e4c3e2b0,type_7,0.7
ef_efbcc1c1,type_7,0.7
ef_353864b3,type_7,0.7
ef_c3e9897a,type_7,0.7
ef_ff17a0e2,type_7,0.7
ef_c3aa09e9,type_7,0.7
ef_3dedced2,type_7,0.7
ef_279a37c2,type_7,0.7
ef_5e8f051c,type_7,0.7
ef_d3499581,type_7,0.7
ef_009c60c7,type_7,0.7
ef_2bf911cb,type_7,0.7
ef_93b284e7,type_7,0.7
ef_da9f97d2,type_7,0.7
ef_c3a1d135,type_7,0.7
ef_27376415,type_7,0.7
ef_0c82a734,type_7,0.7
ef_25669859,type_7,0.7
ef_4cd15b45,type_7,0.7
ef_61045457,type_7,0.7
ef_d584c663,type_7,0.7
ef_1507bea4,type_7,0.7
ef_a5a45e90,type_7,0.7
ef_9907eff8,type_7,0.7
ef_21d4f5d3,type_7,0.7
ef_3f027beb,type_7,0.7
ef_1afab97d,type_7,0.7
ef_18e62f26,type_7,0.7
ef_67c59dc5,type_7,0.7
ef_2dafe72b,type_7,0.7
ef_eae470a0,type_7,0.7
ef_f62b259d,type_7,0.7
ef_e2d30cf6,type_7,0.7
ef_2f5d6836,type_7,0.7
ef_c4e4dd03,type_7,0.7
ef_5b7523fb,type_7,0.7
ef_2c9e4787,type_7,0.7
ef_27e215ab,type_7,0.7
ef_5377f9ce,type_7,0.7
ef_c58daf12,type_7,0.7
ef_23b615dd,type_7,0.7
ef_dcf5169a,type_7,0.7
ef_19bae5dd,type_7,0.7
ef_c8155f05,type_7,0.7
ef_880c2bc1,type_7,0.7
ef_acb80bf7,type_7,0.7
ef_f49fdb81,type_7,0.7
ef_ca07c1b0,type_7,0.7
ef_60387712,type_7,0.7
ef_f63d35fe,type_7,0.7
ef_f543a694,type_7,0.7
ef_05806b28,type_7,0.7
ef_8259749f,type_7,0.7
ef_c9b14789,type_7,0.7
ef_cfd88143,type_7,0.7
ef_f89e8f5b,type_7,0.7
ef_be5e7f92,type_7,0.7
ef_e419bea1,type_7,0.7
ef_fa2f28ee,type_7,0.7
ef_1f0a2c74,type_7,0.7
ef_8519bde7,type_7,0.7
ef_459c3dc7,type_7,0.7
ef_7e196e71,type_7,0.7
ef_49d80da4,type_7,0.7
ef_4d379487,type_7,0.7
ef_ee1c7cf2,type_7,0.7
ef_112fcf7f,type_7,0.7
ef_a0115be4,type_7,0.7
ef_3dad1ccc,type_7,0.7
ef_4531c8e9,type_7,0.7
ef_a80caf85,type_7,0.7
ef_ae32fe66,type_7,0.7
ef_af12aa7b,type_7,0.7
ef_7fd99f23,type_7,0.7
ef_23019787,type_7,0.7
ef_0b17adb4,type_7,0.7
ef_ea05bd01,type_7,0.7
ef_06e8557b,type_7,0.7
ef_eb5a0142,type_7,0.7
ef_12096da5,type_7,0.7
ef_cb875c6c,type_7,0.7
ef_099157c7,type_7,0.7
ef_c0d82bb7,type_7,0.7
ef_9e4ff7f0,type_7,0.7
ef_a3798346,type_7,0.7
ef_d0745fe2,type_7,0.7
ef_4598163c,type_7,0.7
ef_03b9474d,type_7,0.7
ef_4615cf9c,type_7,0.7
ef_f145e382,type_7,0.7
ef_9fc0ad82,type_7,0.7
ef_4cd31245,type_7,0.7
ef_09df6b03,type_7,0.7
ef_abf8cfab,type_7,0.7
ef_97ff4c0d,type_7,0.7
ef_7b670877,type_7,0.7
ef_4846745d,type_7,0.7
ef_7389f6ea,type_7,0.7
ef_aa0e1c12,type_7,0.7
ef_25820c44,type_7,0.7
ef_9aa473f7,type_7,0.7
ef_52d3cfcb,type_7,0.7
ef_08ac1c9c,type_7,0.7
ef_13b3ddc5,type_7,0.7
ef_ca1d5bae,type_7,0.7
ef_713b9021,type_7,0.7
ef_65edcb14,type_7,0.7
ef_63439b60,type_7,0.7
ef_a048ab70,type_7,0.7
ef_21ee99b9,type_7,0.7
ef_37e44cc2,type_7,0.7
ef_102218e1,type_7,0.7
ef_ec48a2ec,type_7,0.7
ef_f0259e09,type_7,0.7
ef_a705f318,type_7,0.7
ef_a6b7bc79,type_7,0.7
ef_99ff9d1c,type_7,0.7
ef_df615993,type_7,0.7
ef_5a233075,type_7,0.7
ef_eadb01ce,type_7,0.7
ef_268119bb,type_7,0.7
ef_271248ff,type_7,0.7
ef_02096986,type_7,0.7
ef_3030719d,type_7,0.7
ef_5e61f772,type_7,0.7
ef_c7b684e4,type_7,0.7
ef_9c70105d,type_7,0.7
ef_d9dcb800,type_7,0.7
ef_696e1230,type_7,0.7
ef_a2cea5ff,type_7,0.7
ef_625de00a,type_7,0.7
ef_f0269afb,type_7,0.7
ef_c922ed4b,type_7,0.7
ef_8a7bd424,type_7,0.7
ef_aec41fbc,type_7,0.7
ef_f72c0f93,type_7,0.7
ef_a780793a,type_7,0.7
ef_4ef21711,type_7,0.7
ef_d033ee5a,type_7,0.7
ef_be223c58,type_7,0.7
ef_5b833f6f,type_7,0.7
ef_480afe23,type_7,0.7
ef_3f671e6a,type_7,0.7
ef_d207f891,type_7,0.7
ef_5d4c4f27,type_7,0.7
ef_eb125ef1,type_7,0.7
ef_0602871d,type_7,0.7
ef_71630acc,type_7,0.7
ef_54f1c862,type_7,0.7
ef_fc6f7653,type_7,0.7
ef_432cf8f4,type_7,0.7
ef_8d6b38b6,type_7,0.7
ef_c90fa372,type_7,0.7
ef_942eea24,type_7,0.7
ef_b1d4f0b9,type_7,0.7
ef_1fc25572,type_7,0.7
ef_b6b13e62,type_7,0.7
ef_6f3fb76e,type_7,0.7
ef_b258b7d4,type_7,0.7
ef_6614e15c,type_7,0.7
ef_624e7802,type_7,0.7
ef_920536ec,type_7,0.7
ef_6bbd0b5a,type_7,0.7
ef_efcabebe,type_7,0.7
ef_88b02403,type_7,0.7
ef_267cb9a3,type_7,0.7
ef_c884e7ff,type_7,0.7
ef_16336aec,type_7,0.7
ef_40973902,type_7,0.7
ef_b2036982,type_7,0.7
ef_b3d6333c,type_7,0.7
ef_aba6a4a2,type_7,0.7
ef_3836ce80,type_7,0.7
ef_305128f2,type_7,0.7
ef_eff9c353,type_7,0.7
ef_9a6276a9,type_7,0.7
ef_ac52597d,type_7,0.7
ef_c6687c69,type_7,0.7
ef_d2985988,type_7,0.7
ef_12f0733d,type_7,0.7
ef_41105796,type_7,0.7
ef_17c4a4b3,type_7,0.7
ef_9c3a9493,type_7,0.7
ef_524b2a27,type_7,0.7
ef_b647c76a,type_7,0.7
ef_7bf5eac2,type_7,0.7
ef_3b1b82f8,type_7,0.7
ef_1738cd23,type_7,0.7
ef_f1763033,type_7,0.7
ef_88cbd6ab,type_7,0.7
ef_1c97aebf,type_7,0.7
ef_07c730a4,type_7,0.7
ef_cbc0333d,type_7,0.7
ef_ba4a799a,type_7,0.7
ef_bbb03caf,type_7,0.7
ef_450bb1a1,type_7,0.7
ef_a989885c,type_7,0.7
ef_0ebecaef,type_7,0.7
ef_2850466f,type_7,0.7
ef_29dab0d1,type_7,0.7
ef_f2caa2d6,type_7,0.7
ef_22ec3d03,type_7,0.7
ef_7081d59c,type_7,0.7
ef_02cb9e1e,type_7,0.7
ef_8605530c,type_7,0.7
ef_38ddf412,type_7,0.7
ef_e6fb0a36,type_7,0.7
ef_9bf7709e,type_7,0.7
ef_462a9bb0,type_7,0.7
ef_e35b5e3f,type_7,0.7
ef_583f309c,type_7,0.7
ef_fc8c123e,type_7,0.7
ef_c1a9ad6c,type_7,0.7
ef_5affa463,type_7,0.7
ef_33e39726,type_7,0.7
ef_fdf7aef2,type_7,0.7
ef_3377275c,type_7,0.7
ef_6caf70c2,type_7,0.7
ef_22429f5c,type_7,0.7
ef_5e3c7d07,type_7,0.7
ef_d285e7af,type_7,0.7
ef_0df2ac3d,type_7,0.7
ef_72c4fc4b,type_7,0.7
ef_2c1ee4e2,type_7,0.7
ef_a98153e7,type_7,0.7
ef_ebff26d4,type_7,0.7
ef_68b7fa94,type_7,0.7
ef_6f2b3d67,type_7,0.7
ef_3d346dbb,type_7,0.7
ef_5f772da5,type_7,0.7
ef_bc293878,type_7,0.7
ef_63434023,type_7,0.7
ef_79134f3b,type_7,0.7
ef_127c8bc6,type_7,0.7
ef_6da0fec3,type_7,0.7
ef_eefb123e,type_7,0.7
ef_1892d90a,type_7,0.7
ef_73dddcc8,type_7,0.7
ef_17326b79,type_7,0.7
ef_fa9bc3e9,type_7,0.7
ef_b26cb258,type_7,0.7
ef_da0c15d8,type_7,0.7
ef_26f64d66,type_7,0.7
ef_115a6774,type_7,0.7
ef_584e2e5c,type_7,0.7
ef_2441466d,type_7,0.7
ef_a7ceb2c5,type_7,0.7
ef_73fc8136,type_7,0.7
ef_618dc50a,type_7,0.7
ef_8eac133e,type_7,0.7
ef_763bb14a,type_7,0.7
ef_963aa6bc,type_7,0.7
ef_990448a6,type_7,0.7
ef_3d27d1e9,type_7,0.7
ef_618f4bc3,type_7,0.7
ef_91633a26,type_7,0.7
ef_57b19a9b,type_7,0.7
ef_9b3a9e21,type_7,0.7
ef_dc1e7dcf,type_7,0.7
ef_00a59605,type_7,0.7
ef_468598da,type_7,0.7
ef_782e33b0,type_7,0.7
ef_1f20cc1d,type_7,0.7
ef_a94727a9,type_7,0.7
ef_6b919134,type_7,0.7
ef_87ab188c,type_7,0.7
ef_523f54a2,type_7,0.7
ef_7ac762e8,type_7,0.7
ef_23832fbc,type_7,0.7
ef_f75a455c,type_7,0.7
ef_01c616a0,type_7,0.7
ef_e6588623,type_7,0.7
ef_622abdc5,type_7,0.7
ef_00d09c97,type_7,0.7
ef_5a610d9c,type_7,0.7
ef_938da4ac,type_7,0.7
ef_96c24910,type_7,0.7
ef_ba53d7d4,type_7,0.7
ef_8cc0d738,type_7,0.7
ef_786009d1,type_7,0.7
ef_4bbb2104,type_7,0.7
ef_06f4bc1b,type_7,0.7
ef_1a5ca8d2,type_7,0.7
ef_897a91e3,type_7,0.7
ef_4393c049,type_7,0.7
ef_ee34d75d,type_7,0.7
ef_9acd8993,type_7,0.7
ef_d37f939f,type_7,0.7
ef_2ce26caf,type_7,0.7
ef_9a29ddd7,type_7,0.7
ef_b99eed0d,type_7,0.7
ef_a4257770,type_7,0.7
ef_3aff8a48,type_7,0.7
ef_ce0c6a26,type_7,0.7
ef_a31a4a17,type_7,0.7
ef_e752bd46,type_7,0.7
ef_cc1a6f33,type_7,0.7
ef_292d9e0a,type_7,0.7
ef_c76833c2,type_7,0.7
ef_fd0a1cd9,type_7,0.7
ef_1a409855,type_7,0.7
ef_fb7e9e84,type_7,0.7
ef_ca5f21d4,type_7,0.7
ef_60abf2a2,type_7,0.7
ef_85ba69e3,type_7,0.7
ef_399e7f22,type_7,0.7
ef_95a1a3b5,type_7,0.7
ef_3d823716,type_7,0.7
ef_553e44a0,type_7,0.7
ef_3775e45d,type_7,0.7
ef_46bd3664,type_7,0.7
ef_08e88b71,type_7,0.7
ef_3430a072,type_7,0.7
ef_5073772f,type_7,0.7
ef_652b6c2c,type_7,0.7
ef_6fe0cdd5,type_7,0.7
ef_0de011a2,type_7,0.7
ef_16930ca5,type_7,0.7
ef_29649f24,type_7,0.7
ef_54b4fe48,type_7,0.7
ef_970ce4c2,type_7,0.7
ef_e1326653,type_7,0.7
ef_f91d6e61,type_7,0.7
ef_0cb60775,type_7,0.7
ef_8fde135d,type_7,0.7
ef_d5b16ffb,type_7,0.7
ef_cc9398ea,type_7,0.7
ef_46c13fa3,type_7,0.7
ef_adfbf175,type_7,0.7
ef_89acf870,type_7,0.7
ef_27818fd7,type_7,0.7
ef_d31258d2,type_7,0.7
ef_baaf4580,type_7,0.7
ef_4f26bb6c,type_7,0.7
ef_4bf5666c,type_7,0.7
ef_cdf42607,type_7,0.7
ef_5948a607,type_7,0.7
ef_a44930bc,type_7,0.7
ef_5c06b092,type_7,0.7
ef_0af626a0,type_7,0.7
ef_f79f9a01,type_7,0.7
ef_a63b01ac,type_7,0.7
ef_6450ce0f,type_7,0.7
ef_d3dc05da,type_7,0.7
ef_909ca7e8,type_7,0.7
ef_627d4046,type_7,0.7
ef_1f7027c6,type_7,0.7
ef_c3dcfc71,type_7,0.7
ef_c5d86ea9,type_7,0.7
ef_1c15cdb6,type_7,0.7
ef_0c2168c7,type_7,0.7
ef_8ba2055f,type_7,0.7
ef_9081401c,type_7,0.7
ef_3e2bd657,type_7,0.7
ef_86c02fd5,type_7,0.7
ef_e21976e0,type_7,0.7
ef_e2f45218,type_7,0.7
ef_7dd0ea4a,type_7,0.7
ef_adcbcc05,type_7,0.7
ef_d58afb05,type_7,0.7
ef_13e32d51,type_7,0.7
ef_847a7447,type_7,0.7
ef_601ea51a,type_7,0.7
ef_2a152467,type_7,0.7
ef_ea375d62,type_7,0.7
ef_b1681366,type_7,0.7
ef_2f6d7f8f,type_7,0.7
ef_e930567e,type_7,0.7
ef_9061810c,type_7,0.7
ef_c6b507d5,type_7,0.7
ef_c263c747,type_7,0.7
ef_9779270b,type_7,0.7
ef_409c356c,type_7,0.7
ef_725aa5c9,type_7,0.7
ef_aecc7662,type_7,0.7
ef_8c315977,type_7,0.7
ef_ae84ce9c,type_7,0.7
ef_63948a0e,type_7,0.7
ef_b1ad34d7,type_7,0.7
ef_dee9dbfa,type_7,0.7
ef_31a0db11,type_7,0.7
ef_52c23229,type_7,0.7
ef_0204a096,type_7,0.7
ef_e048faee,type_7,0.7
ef_35fd1d25,type_7,0.7
ef_19d98f3e,type_7,0.7
ef_95de8532,type_7,0.7
ef_2481bbe3,type_7,0.7
ef_f1465550,type_7,0.7
ef_640cf893,type_7,0.7
ef_e5ea5085,type_7,0.7
ef_4651742a,type_7,0.7
ef_9b15944f,type_7,0.7
ef_50ff4680,type_7,0.7
ef_46002af8,type_7,0.7
ef_1b65a615,type_7,0.7
ef_dda05785,type_7,0.7
ef_1f8c5673,type_7,0.7
ef_886aeaec,type_7,0.7
ef_111ce572,type_7,0.7
ef_e0884028,type_7,0.7
ef_30894e9c,type_7,0.7
ef_8343d9a3,type_7,0.7
ef_d1b2f5eb,type_7,0.7
ef_ca8c030a,type_7,0.7
ef_c692bc50,type_7,0.7
ef_3601fbc0,type_7,0.7
ef_a218cf9e,type_7,0.7
ef_77836e64,type_7,0.7
ef_bfa07506,type_7,0.7
ef_28a463aa,type_7,0.7
ef_c7d92087,type_7,0.7
ef_91877439,type_7,0.7
ef_45836a96,type_7,0.7
ef_c89959f9,type_7,0.7
ef_b28475cb,type_7,0.7
ef_f34da401,type_7,0.7
ef_bf089fc2,type_7,0.7
ef_c178ac5b,type_7,0.7
ef_af27a8d4,type_7,0.7
ef_0e2356e9,type_7,0.7
ef_bb40b7f8,type_7,0.7
ef_36c99359,type_7,0.7
ef_e482c481,type_7,0.7
ef_0fc9b2b3,type_7,0.7
ef_bfb88d0d,type_7,0.7
ef_d4f24d79,type_7,0.7
ef_c5f28e66,type_7,0.7
ef_e7b94e3b,type_7,0.7
ef_aca2e0b8,type_7,0.7
ef_0a60df00,type_7,0.7
ef_ddcd8007,type_7,0.7
ef_3a8de547,type_7,0.7
ef_ed42d5d4,type_7,0.7
ef_ff02cc8d,type_7,0.7
ef_c6d38354,type_7,0.7
ef_e8fc6558,type_7,0.7
ef_4b9eaba0,type_7,0.7
ef_3d995749,type_7,0.7
ef_9120966c,type_7,0.7
ef_137e4162,type_7,0.7
ef_fef2773f,type_7,0.7
ef_27d45725,type_7,0.7
ef_89c4be52,type_7,0.7
ef_f061d723,type_7,0.7
ef_71075a3e,type_7,0.7
ef_af53c032,type_7,0.7
ef_91c8f737,type_7,0.7
ef_93d7f0eb,type_7,0.7
ef_e91335aa,type_7,0.7
ef_5761f821,type_7,0.7
ef_02493ea5,type_7,0.7
ef_844108ca,type_7,0.7
ef_4ccae6eb,type_7,0.7
ef_2e320060,type_7,0.7
ef_edb4ae70,type_7,0.7
ef_b4dad0dd,type_7,0.7
ef_e90ac41f,type_7,0.7
ef_9e323b81,type_7,0.7
ef_3699eb5b,type_7,0.7
ef_03cd0531,type_7,0.7
ef_3cc04698,type_7,0.7
ef_9ae90b56,type_7,0.7
ef_82156723,type_7,0.7
ef_a8b5715c,type_7,0.7
ef_dde4087e,type_7,0.7
ef_63109e62,type_7,0.7
ef_be7160f0,type_7,0.7
ef_a7fab357,type_7,0.7
ef_0fc5fff1,type_7,0.7
ef_146e15c7,type_7,0.7
ef_1092a913,type_7,0.7
ef_4a32c809,type_7,0.7
ef_9cd89c8a,type_7,0.7
ef_3b29fd82,type_7,0.7
ef_1ca1dace,type_7,0.7
ef_13478913,type_7,0.7
ef_51bb00a5,type_7,0.7
ef_70bd2330,type_7,0.7
ef_4e9a9087,type_7,0.7
ef_f442087d,type_7,0.7
ef_d3fea157,type_7,0.7
ef_fe1296ee,type_7,0.7
ef_0ab627a8,type_7,0.7
ef_fd171e79,type_7,0.7
ef_7f523615,type_7,0.7
ef_db3d0778,type_7,0.7
ef_6d5e09cb,type_7,0.7
ef_e73e25da,type_7,0.7
ef_d11322a4,type_7,0.7
ef_f676c5d0,type_7,0.7
ef_d4b427ac,type_7,0.7
ef_a47d1d0a,type_7,0.7
ef_eab371f0,type_7,0.7
ef_521fde25,type_7,0.7
ef_40a76b13,type_7,0.7
ef_e622404a,type_7,0.7
ef_a55b75cc,type_7,0.7
ef_a1ae0340,type_7,0.7
ef_d67a0577,type_7,0.7
ef_a1250189,type_7,0.7
ef_15baea17,type_7,0.7
ef_f8e2fd04,type_7,0.7
ef_d66cbcdd,type_7,0.7
ef_28732b25,type_7,0.7
ef_a79fdfda,type_7,0.7
ef_83aaf723,type_7,0.7
ef_34572482,type_7,0.7
ef_f228bb5d,type_7,0.7
ef_503be407,type_7,0.7
ef_ee12f0fa,type_7,0.7
ef_35b21a37,type_7,0.7
ef_f23f81de,type_7,0.7
ef_19d9fbb2,type_7,0.7
ef_3d110a26,type_7,0.7
ef_298d2f49,type_7,0.7
ef_b4608ffe,type_7,0.7
ef_5d507329,type_7,0.7
ef_c613d65b,type_7,0.7
ef_9b806ac9,type_7,0.7
ef_8e795a53,type_7,0.7
ef_019f8ce2,type_7,0.7
ef_8511d4c5,type_7,0.7
ef_741b7107,type_7,0.7
ef_e426c005,type_7,0.7
ef_c87c33b5,type_7,0.7
ef_8ee0fd8c,type_7,0.7
ef_3df75034,type_7,0.7
ef_31ebba37,type_7,0.7
ef_565764ae,type_7,0.7
ef_a9377e5c,type_7,0.7
ef_e42a1b18,type_7,0.7
ef_fd4c8c2e,type_7,0.7
ef_7daaefbb,type_7,0.7
ef_98137223,type_7,0.7
ef_cef05668,type_7,0.7
ef_afe4d1e7,type_7,0.7
ef_a87f1e69,type_7,0.7
ef_2a0db709,type_7,0.7
ef_aca0f0e1,type_7,0.7
ef_658a326f,type_7,0.7
ef_a71ae920,type_7,0.7
ef_57d9015d,type_7,0.7
ef_f5ac8f3e,type_7,0.7
ef_754bf569,type_7,0.7
ef_47b4772f,type_7,0.7
ef_71f55d69,type_7,0.7
ef_22f5ec93,type_7,0.7
ef_4f94c5fd,type_7,0.7
ef_fc87165c,type_7,0.7
ef_5f1188d4,type_7,0.7
ef_28659c03,type_7,0.7
ef_d80d254d,type_7,0.7
ef_4b5d3b6b,type_7,0.7
ef_5da31650,type_7,0.7
ef_b35f792d,type_7,0.7
ef_b9c18c2d,type_7,0.7
ef_938c93a9,type_7,0.7
ef_ee35371f,type_7,0.7
ef_1fc934d3,type_7,0.7
ef_538b03a2,type_7,0.7
ef_e7c63725,type_7,0.7
ef_375e6be0,type_7,0.7
ef_7fc201c4,type_7,0.7
ef_6376844d,type_7,0.7
ef_82d525b5,type_7,0.7
ef_e7138bf0,type_7,0.7
ef_260baa84,type_7,0.7
ef_8e4a229e,type_7,0.7
ef_2b25f69b,type_7,0.7
ef_7153b63b,type_7,0.7
ef_8ad54ced,type_7,0.7
ef_b53df11e,type_7,0.7
ef_bece5f0b,type_7,0.7
ef_70932d21,type_7,0.7
ef_57869131,type_7,0.7
ef_6262230d,type_7,0.7
ef_3922da66,type_7,0.7
ef_2f179456,type_7,0.7
ef_53aa08c9,type_7,0.7
ef_7323c055,type_7,0.7
ef_bd3593e4,type_7,0.7
ef_fb57a71f,type_7,0.7
ef_f57e17cf,type_7,0.7
ef_65cbe511,type_7,0.7
ef_2242bbe8,type_7,0.7
ef_5f6e0e32,type_7,0.7
ef_a6ffe5cb,type_7,0.7
ef_6c57765c,type_7,0.7
ef_1215cd61,type_7,0.7
ef_e63ca695,type_7,0.7
ef_56c67990,type_7,0.7
ef_6e7a52dc,type_7,0.7
ef_4fec039c,type_7,0.7
ef_1bc41a8b,type_7,0.7
ef_e9760e08,type_7,0.7
ef_f2b770a9,type_7,0.7
ef_3b3ae827,type_7,0.7
ef_b3054b59,type_7,0.7
ef_13434c0c,type_7,0.7
ef_c8f5c6ca,type_7,0.7
ef_cd71af36,type_7,0.7
ef_3dd3e52e,type_7,0.7
ef_0ed837bb,type_7,0.7
