entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags
Wood products,Wood products,product,5.1626879972463335,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Paper products,Paper products,product,1.391377239095054,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Chemical products,Chemical products,product,4.264175746786564,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Plastic products,Plastic products,product,5.576225254447669,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Glass products,Glass products,product,6.521083376817689,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Metal products,Metal products,product,2.1956660087884567,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Machinery,Machinery,product,0.8199583477458771,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Electronics,Electronics,product,4.949212735434271,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Vehicles,Vehicles,product,1.2311444392207105,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Electricity,Electricity,product,22.344592351133112,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Water supply,Water supply,product,2.51079727827672,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Waste management,Waste management,product,1.4764955274987246,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Crop cultivation,Crop cultivation,product,4.848980887532539,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Animal farming,Animal farming,product,7.303603017247118,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Forestry,Forestry,product,5.88597306056383,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Fishing,Fishing,product,6.490713602213089,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Coal mining,Coal mining,product,7.390301801830653,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Oil extraction,Oil extraction,product,14.820076172031568,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Natural gas extraction,Natural gas extraction,product,19.106809867986065,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Food processing,Food processing,product,4.479808798886097,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Textiles,Textiles,product,1.321448962782814,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Wood products,Wood products,product,2.3562685248180744,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Paper products,Paper products,product,3.7122034962028376,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Chemical products,Chemical products,product,0.94971745407675,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Plastic products,Plastic products,product,2.424843033773757,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Glass products,Glass products,product,2.635631565431499,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Metal products,Metal products,product,2.7826288395559384,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Machinery,Machinery,product,0.6188005317641481,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Electronics,Electronics,product,3.896878927334919,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Vehicles,Vehicles,product,3.7492130323899246,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Electricity,Electricity,product,16.429805555968976,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Water supply,Water supply,product,3.127347726489936,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Waste management,Waste management,product,1.3458845213833817,kg CO2e/EUR,AU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:AU']
Crop cultivation,Crop cultivation,product,3.447472024308126,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Animal farming,Animal farming,product,1.7425220599814364,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Forestry,Forestry,product,6.190576385727346,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Fishing,Fishing,product,1.5789739823160835,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Coal mining,Coal mining,product,9.890893298553468,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Oil extraction,Oil extraction,product,12.996109915374328,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Natural gas extraction,Natural gas extraction,product,9.869689316322068,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Food processing,Food processing,product,2.539606243797024,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Textiles,Textiles,product,2.287412892840875,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Wood products,Wood products,product,3.3785553530125796,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Paper products,Paper products,product,3.88218130283155,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Chemical products,Chemical products,product,1.7337207387252778,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Plastic products,Plastic products,product,1.7317293736352697,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Glass products,Glass products,product,3.329361285462541,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Metal products,Metal products,product,1.2164624735673888,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Machinery,Machinery,product,1.732327460638552,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Electronics,Electronics,product,3.6112520594634985,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Vehicles,Vehicles,product,1.388594019317807,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Electricity,Electricity,product,9.960374406701211,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Water supply,Water supply,product,4.637128534531877,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Waste management,Waste management,product,2.0551003205706957,kg CO2e/EUR,CH,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CH']
Crop cultivation,Crop cultivation,product,7.5417344214554065,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Animal farming,Animal farming,product,6.979323757895373,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Forestry,Forestry,product,4.994063882838647,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Fishing,Fishing,product,5.611181903541054,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Coal mining,Coal mining,product,9.471889323183952,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Oil extraction,Oil extraction,product,11.48190966394365,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Natural gas extraction,Natural gas extraction,product,13.201375380148743,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Food processing,Food processing,product,3.7157163448271704,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Textiles,Textiles,product,4.974048021841236,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Wood products,Wood products,product,4.883781346404037,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Paper products,Paper products,product,0.8043459077814624,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Chemical products,Chemical products,product,2.6434006826007383,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Plastic products,Plastic products,product,1.5752448677766595,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Glass products,Glass products,product,3.2244794834820114,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Metal products,Metal products,product,0.9044810314715056,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Machinery,Machinery,product,4.882024991463697,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Electronics,Electronics,product,4.394308935871436,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Vehicles,Vehicles,product,2.4406325395814044,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Electricity,Electricity,product,13.480203445004586,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Water supply,Water supply,product,1.8848236749345448,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Waste management,Waste management,product,1.9330915388371384,kg CO2e/EUR,TR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TR']
Crop cultivation,Crop cultivation,product,5.709278634199035,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Animal farming,Animal farming,product,1.6239084374330817,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Forestry,Forestry,product,1.8441266952517843,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Fishing,Fishing,product,2.610005406573899,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Coal mining,Coal mining,product,11.827021760125424,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Oil extraction,Oil extraction,product,7.2822925009262285,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Natural gas extraction,Natural gas extraction,product,14.01627377194351,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Food processing,Food processing,product,4.810097685840321,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Textiles,Textiles,product,4.609347149873802,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Wood products,Wood products,product,2.412203821426714,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Paper products,Paper products,product,1.1011072722086703,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Chemical products,Chemical products,product,1.776596161568413,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Plastic products,Plastic products,product,2.5069833402137687,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Glass products,Glass products,product,1.6141432252678396,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Metal products,Metal products,product,0.9642004905701704,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Machinery,Machinery,product,4.363418598291726,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Electronics,Electronics,product,2.7380076434557052,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Vehicles,Vehicles,product,4.591439920855959,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Electricity,Electricity,product,9.835082760391892,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Water supply,Water supply,product,0.8934730308519842,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Waste management,Waste management,product,4.283557539354579,kg CO2e/EUR,TW,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:TW']
Crop cultivation,Crop cultivation,product,2.80118360329507,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Animal farming,Animal farming,product,4.069169617587715,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Forestry,Forestry,product,4.581268683831428,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Fishing,Fishing,product,6.483690465755372,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Coal mining,Coal mining,product,6.186167124356288,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Oil extraction,Oil extraction,product,15.57947611962778,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Natural gas extraction,Natural gas extraction,product,17.02760892017019,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Food processing,Food processing,product,4.044332599798044,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Textiles,Textiles,product,3.464175816141814,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Wood products,Wood products,product,1.6687383845817791,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Paper products,Paper products,product,1.6814257957464722,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Chemical products,Chemical products,product,1.6106458533882797,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Plastic products,Plastic products,product,3.9074362368593185,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Glass products,Glass products,product,3.1966952650496814,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Metal products,Metal products,product,2.4119013654655963,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Machinery,Machinery,product,3.559855475632837,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Electronics,Electronics,product,3.897655211194458,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Vehicles,Vehicles,product,3.4592941906707972,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Electricity,Electricity,product,10.7537632282334,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Water supply,Water supply,product,2.587127688219106,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Waste management,Waste management,product,2.611772819883289,kg CO2e/EUR,NO,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:NO']
Crop cultivation,Crop cultivation,product,1.4647304875687055,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Animal farming,Animal farming,product,3.956137173592894,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Forestry,Forestry,product,1.672769490886994,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Fishing,Fishing,product,5.340722630434509,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Coal mining,Coal mining,product,15.928784033793912,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Oil extraction,Oil extraction,product,16.22628741628537,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Natural gas extraction,Natural gas extraction,product,13.641185143144217,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Food processing,Food processing,product,3.896873490346113,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Textiles,Textiles,product,4.095333475955593,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Wood products,Wood products,product,2.123888160995499,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Paper products,Paper products,product,2.7438973479908695,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Chemical products,Chemical products,product,4.14164449231128,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Plastic products,Plastic products,product,1.0633403801429386,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Glass products,Glass products,product,2.792039858728678,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Metal products,Metal products,product,1.763224296842706,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Machinery,Machinery,product,4.935925772698784,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Electronics,Electronics,product,4.2676325855061235,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Vehicles,Vehicles,product,2.235127499725291,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Electricity,Electricity,product,12.523443712439796,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Water supply,Water supply,product,1.1288787900614945,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Waste management,Waste management,product,4.879044200929132,kg CO2e/EUR,ID,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ID']
Crop cultivation,Crop cultivation,product,7.774828618992544,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Animal farming,Animal farming,product,7.604183362447664,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Forestry,Forestry,product,2.7137963473056375,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Fishing,Fishing,product,5.704782524279414,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Coal mining,Coal mining,product,10.411067979892488,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Oil extraction,Oil extraction,product,15.692145336217743,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Natural gas extraction,Natural gas extraction,product,5.978066327657129,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Food processing,Food processing,product,4.79341585437696,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Textiles,Textiles,product,3.038626856364168,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Wood products,Wood products,product,3.2662774777009065,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Paper products,Paper products,product,3.309639478583109,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Chemical products,Chemical products,product,0.930000197791404,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Plastic products,Plastic products,product,1.4651975994504989,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Glass products,Glass products,product,1.591061443974657,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Metal products,Metal products,product,1.6750818684787536,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Machinery,Machinery,product,4.250736168473497,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Electronics,Electronics,product,0.6693613026291929,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Vehicles,Vehicles,product,4.545406928703137,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Electricity,Electricity,product,12.30129305842762,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Water supply,Water supply,product,3.4308593498934887,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Waste management,Waste management,product,1.07600036976701,kg CO2e/EUR,ZA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:ZA']
Crop cultivation,Crop cultivation,product,2.8578999021894314,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Animal farming,Animal farming,product,7.329028112952814,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Forestry,Forestry,product,5.304329579879917,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Fishing,Fishing,product,1.8864300303146333,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Coal mining,Coal mining,product,11.19969074248386,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Oil extraction,Oil extraction,product,16.950662999637213,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Natural gas extraction,Natural gas extraction,product,8.329744103195887,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Food processing,Food processing,product,3.6183981953918622,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Textiles,Textiles,product,1.1846046040382496,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Wood products,Wood products,product,2.3545241104441974,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Paper products,Paper products,product,2.535535987409749,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Chemical products,Chemical products,product,4.5078248639896,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Plastic products,Plastic products,product,1.5710052916321584,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Glass products,Glass products,product,4.9002568131991175,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Metal products,Metal products,product,3.635271017840981,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Machinery,Machinery,product,2.933553236800575,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Electronics,Electronics,product,4.558471286594182,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Vehicles,Vehicles,product,1.0603479191505645,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Electricity,Electricity,product,5.3482251812613075,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Water supply,Water supply,product,3.057753082875536,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Waste management,Waste management,product,2.2656024137300497,kg CO2e/EUR,WA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WA']
Crop cultivation,Crop cultivation,product,1.0975606949396153,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Animal farming,Animal farming,product,4.3227279902418845,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Forestry,Forestry,product,5.824559726851556,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Fishing,Fishing,product,6.452591356877455,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Coal mining,Coal mining,product,14.792656214447048,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Oil extraction,Oil extraction,product,10.112869289960322,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Natural gas extraction,Natural gas extraction,product,18.901170466627992,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Food processing,Food processing,product,2.3757945660436564,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Textiles,Textiles,product,0.5274268269929647,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Wood products,Wood products,product,0.9170709570657356,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Paper products,Paper products,product,2.117678750369938,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
