LCI_Name,ProductName,PEF_categoria,Climate_change_-_total,Unit,DQR
2659,Processed Meat 70,Processed Meat,2.6,kg,0.737471708164173
2660,Processed Meat 71,Processed Meat,25.51,kg,0.9373989969007753
2661,Processed Meat 72,Processed Meat,26.49,kg,0.8661607827150698
2662,Processed Meat 73,Processed Meat,20.98,kg,0.8056677739974955
2663,Processed Meat 74,Processed Meat,26.74,kg,0.7301138610474116
2664,Processed Meat 75,Processed Meat,5.14,kg,0.7220719554761827
2665,Processed Meat 76,Processed Meat,16.7,kg,0.9532207547138611
2666,Processed Meat 77,Processed Meat,13.94,kg,0.8861056822504094
2667,Processed Meat 78,Processed Meat,10.08,kg,0.9893908583870352
2668,Processed Meat 79,Processed Meat,29.17,kg,0.8881701546227901
2669,Processed Meat 80,Processed Meat,26.26,kg,0.7783426148449109
2670,Processed Meat 81,Processed Meat,16.98,kg,0.7501012441216356
2671,Processed Meat 82,Processed Meat,2.87,kg,0.745733783978949
2672,Processed Meat 83,Processed Meat,16.46,kg,0.8650112640118818
2673,Processed Meat 84,Processed Meat,75.23,kg,0.9833782929030631
2674,Processed Meat 85,Processed Meat,6.21,kg,0.8407656413827986
2675,Processed Meat 86,Processed Meat,22.44,kg,0.7937821976816759
2676,Processed Meat 87,Processed Meat,29.19,kg,0.9518389598429745
2677,Processed Meat 88,Processed Meat,15.53,kg,0.9922237077731296
2678,Processed Meat 89,Processed Meat,4.43,kg,0.8955813583777826
2679,Processed Meat 90,Processed Meat,5.18,kg,0.7826117748466888
2680,Processed Meat 91,Processed Meat,14.13,kg,0.7787661439320258
2681,Processed Meat 92,Processed Meat,23.41,kg,0.8099423295337721
2682,Processed Meat 93,Processed Meat,3.24,kg,0.9569594847362293
2683,Processed Meat 94,Processed Meat,7.73,kg,0.9178082790875243
2684,Processed Meat 95,Processed Meat,7.33,kg,0.8458778624699059
2685,Processed Meat 96,Processed Meat,8.88,kg,0.9498789668193158
2686,Processed Meat 97,Processed Meat,12.64,kg,0.769294207009882
2687,Processed Meat 98,Processed Meat,2.72,kg,0.7950298243872997
2688,Processed Meat 99,Processed Meat,3.35,kg,0.7494869087720409
2689,Processed Meat 100,Processed Meat,10.17,kg,0.7425645256985983
2690,Processed Meat 101,Processed Meat,13.4,kg,0.7234023065564587
2691,Processed Meat 102,Processed Meat,19.6,kg,0.8911065277142746
2692,Processed Meat 103,Processed Meat,23.06,kg,0.829972315461167
2693,Processed Meat 104,Processed Meat,17.57,kg,0.858365105995435
2694,Processed Meat 105,Processed Meat,10.68,kg,0.9986082985958298
2695,Processed Meat 106,Processed Meat,25.89,kg,0.9055470979381274
2696,Processed Meat 107,Processed Meat,116.11,kg,0.7434921382905818
2697,Processed Meat 108,Processed Meat,8.47,kg,0.9751602302961958
2698,Baked Good 1,Baked Goods,4.09,kg,0.8385492599399453
2699,Baked Good 2,Baked Goods,3.19,kg,0.964470993521436
2700,Baked Good 3,Baked Goods,4.1,kg,0.9349893101897772
2701,Baked Good 4,Baked Goods,1.09,kg,0.7515643597252022
2702,Baked Good 5,Baked Goods,3.07,kg,0.9020255052713034
2703,Baked Good 6,Baked Goods,2.06,kg,0.9382942840633889
2704,Baked Good 7,Baked Goods,1.28,kg,0.8186329214540156
2705,Baked Good 8,Baked Goods,2.39,kg,0.9771685188550053
2706,Baked Good 9,Baked Goods,3.79,kg,0.8554203007352086
2707,Baked Good 10,Baked Goods,3.28,kg,0.9385965403632133
2708,Baked Good 11,Baked Goods,4.22,kg,0.868892852944228
2709,Baked Good 12,Baked Goods,2.11,kg,0.7795107781248815
2710,Baked Good 13,Baked Goods,1.99,kg,0.8795051522472704
2711,Baked Good 14,Baked Goods,1.74,kg,0.9396645401564343
2712,Baked Good 15,Baked Goods,2.47,kg,0.809780978372918
2713,Baked Good 16,Baked Goods,3.64,kg,0.8592371903898974
2714,Baked Good 17,Baked Goods,3.76,kg,0.7592830127239616
2715,Baked Good 18,Baked Goods,4.26,kg,0.8269793981538279
2716,Baked Good 19,Baked Goods,1.07,kg,0.8890639846040793
2717,Baked Good 20,Baked Goods,0.85,kg,0.8398849499541453
2718,Baked Good 21,Baked Goods,3.46,kg,0.8509637814715757
2719,Baked Good 22,Baked Goods,2.46,kg,0.8356546076988847
2720,Baked Good 23,Baked Goods,3.94,kg,0.8381844082086264
2721,Baked Good 24,Baked Goods,1.5,kg,0.7347358900415331
2722,Baked Good 25,Baked Goods,4.69,kg,0.9366641613604754
2723,Baked Good 26,Baked Goods,2.08,kg,0.8265776701811939
2724,Baked Good 27,Baked Goods,4.69,kg,0.8050550950402003
2725,Baked Good 28,Baked Goods,2.65,kg,0.9562939747836665
2726,Baked Good 29,Baked Goods,1.15,kg,0.8338665225286032
2727,Baked Good 30,Baked Goods,0.54,kg,0.9600310218449337
2728,Baked Good 31,Baked Goods,2.25,kg,0.9735399147641531
2729,Baked Good 32,Baked Goods,2.06,kg,0.7170715096117217
2730,Baked Good 33,Baked Goods,1.1,kg,0.7879755574378391
2731,Baked Good 34,Baked Goods,4.75,kg,0.9500212588528331
2732,Baked Good 35,Baked Goods,2.06,kg,0.7623785442181867
2733,Baked Good 36,Baked Goods,0.89,kg,0.7284867084362705
2734,Baked Good 37,Baked Goods,3.01,kg,0.9300174548650548
2735,Baked Good 38,Baked Goods,1.89,kg,0.9950198262392599
2736,Baked Good 39,Baked Goods,1.16,kg,0.7585227484258468
2737,Baked Good 40,Baked Goods,2.33,kg,0.8751571317255128
2738,Baked Good 41,Baked Goods,1.33,kg,0.9862408020905513
2739,Baked Good 42,Baked Goods,3.52,kg,0.7115024368242746
2740,Baked Good 43,Baked Goods,2.52,kg,0.7284963192418082
2741,Baked Good 44,Baked Goods,2.56,kg,0.7029842309990167
2742,Baked Good 45,Baked Goods,0.82,kg,0.943735710096193
2743,Baked Good 46,Baked Goods,3.8,kg,0.9172671991808292
2744,Baked Good 47,Baked Goods,2.75,kg,0.8578274478291632
2745,Baked Good 48,Baked Goods,0.72,kg,0.9664146318862884
2746,Baked Good 49,Baked Goods,4.16,kg,0.9505498886594407
2747,Baked Good 50,Baked Goods,3.33,kg,0.7614796672956272
2748,Baked Good 51,Baked Goods,4.94,kg,0.949140320162391
2749,Baked Good 52,Baked Goods,2.23,kg,0.9963060549370586
2750,Baked Good 53,Baked Goods,1.32,kg,0.7135014545631223
2751,Baked Good 54,Baked Goods,1.93,kg,0.9658144471099146
2752,Baked Good 55,Baked Goods,2.63,kg,0.9158093238705415
2753,Baked Good 56,Baked Goods,1.83,kg,0.8641562160099981
2754,Baked Good 57,Baked Goods,4.0,kg,0.9147389614129053
2755,Baked Good 58,Baked Goods,3.34,kg,0.9814126211286718
2756,Baked Good 59,Baked Goods,4.79,kg,0.8257894888176751
2757,Baked Good 60,Baked Goods,1.68,kg,0.8077544406065837
2758,Baked Good 61,Baked Goods,4.17,kg,0.9884434150687536
2759,Baked Good 62,Baked Goods,3.84,kg,0.7089024464907493
2760,Baked Good 63,Baked Goods,2.73,kg,0.8958323415868897
2761,Baked Good 64,Baked Goods,0.74,kg,0.9487070268165311
2762,Baked Good 65,Baked Goods,2.81,kg,0.7029235772980434
2763,Baked Good 66,Baked Goods,2.12,kg,0.7124496743770805
2764,Baked Good 67,Baked Goods,2.58,kg,0.8740622128794286
2765,Baked Good 68,Baked Goods,2.93,kg,0.73149852044576
2766,Baked Good 69,Baked Goods,3.83,kg,0.9044060775118203
2767,Baked Good 70,Baked Goods,0.61,kg,0.717980806011538
2768,Pasta and Noodle 1,Pasta and Noodles,2.45,kg,0.9827646209487564
2769,Pasta and Noodle 2,Pasta and Noodles,4.86,kg,0.903942251444919
2770,Pasta and Noodle 3,Pasta and Noodles,0.56,kg,0.7282145371880375
2771,Pasta and Noodle 4,Pasta and Noodles,4.93,kg,0.9205754964656744
2772,Pasta and Noodle 5,Pasta and Noodles,1.62,kg,0.7164924150988277
2773,Pasta and Noodle 6,Pasta and Noodles,3.35,kg,0.7789839658875102
2774,Pasta and Noodle 7,Pasta and Noodles,1.87,kg,0.7859052479982462
2775,Pasta and Noodle 8,Pasta and Noodles,1.09,kg,0.8981818029745382
2776,Pasta and Noodle 9,Pasta and Noodles,4.82,kg,0.7252385622705695
2777,Pasta and Noodle 10,Pasta and Noodles,3.92,kg,0.833959335513459
2778,Pasta and Noodle 11,Pasta and Noodles,3.7,kg,0.9974695733727719
2779,Pasta and Noodle 12,Pasta and Noodles,4.97,kg,0.8945361604692115
2780,Pasta and Noodle 13,Pasta and Noodles,3.68,kg,0.8107044419669883
2781,Pasta and Noodle 14,Pasta and Noodles,1.82,kg,0.9888209226914574
2782,Pasta and Noodle 15,Pasta and Noodles,2.88,kg,0.97702424400698
2783,Pasta and Noodle 16,Pasta and Noodles,3.61,kg,0.7098224894598725
2784,Pasta and Noodle 17,Pasta and Noodles,0.88,kg,0.8191007577553188
2785,Pasta and Noodle 18,Pasta and Noodles,1.86,kg,0.8279618582654671
2786,Pasta and Noodle 19,Pasta and Noodles,4.74,kg,0.8940297194900311
2787,Pasta and Noodle 20,Pasta and Noodles,3.66,kg,0.9779943440394253
2788,Pasta and Noodle 21,Pasta and Noodles,2.98,kg,0.9198090685142086
2789,Pasta and Noodle 22,Pasta and Noodles,2.89,kg,0.9367514820459029
2790,Pasta and Noodle 23,Pasta and Noodles,0.6,kg,0.9545699753070133
2791,Pasta and Noodle 24,Pasta and Noodles,1.97,kg,0.9585319778942774
2792,Pasta and Noodle 25,Pasta and Noodles,3.62,kg,0.8450760698169875
2793,Pasta and Noodle 26,Pasta and Noodles,1.3,kg,0.9882327478338406
2794,Pasta and Noodle 27,Pasta and Noodles,4.72,kg,0.7636745893430842
2795,Pasta and Noodle 28,Pasta and Noodles,1.65,kg,0.9591263538702927
2796,Pasta and Noodle 29,Pasta and Noodles,3.88,kg,0.8591923265726811
2797,Pasta and Noodle 30,Pasta and Noodles,2.23,kg,0.9657984160965352
2798,Pasta and Noodle 31,Pasta and Noodles,3.54,kg,0.9918021227565892
2799,Pasta and Noodle 32,Pasta and Noodles,0.94,kg,0.7134107752518133
2800,Pasta and Noodle 33,Pasta and Noodles,2.84,kg,0.7997493784069176
2801,Pasta and Noodle 34,Pasta and Noodles,4.45,kg,0.930722107089823
2802,Pasta and Noodle 35,Pasta and Noodles,4.7,kg,0.7197211003299931
2803,Pasta and Noodle 36,Pasta and Noodles,4.91,kg,0.9542057051523439
2804,Pasta and Noodle 37,Pasta and Noodles,4.51,kg,0.7404588189687187
2805,Pasta and Noodle 38,Pasta and Noodles,2.11,kg,0.801262164554045
2806,Pasta and Noodle 39,Pasta and Noodles,1.95,kg,0.7285672509692687
2807,Pasta and Noodle 40,Pasta and Noodles,0.61,kg,0.8030860973073849
2808,Pasta and Noodle 41,Pasta and Noodles,3.54,kg,0.7640799548591082
2809,Pasta and Noodle 42,Pasta and Noodles,1.4,kg,0.7173413702998063
2810,Pasta and Noodle 43,Pasta and Noodles,3.61,kg,0.8807777671508145
2811,Pasta and Noodle 44,Pasta and Noodles,4.41,kg,0.845670751300483
2812,Pasta and Noodle 45,Pasta and Noodles,0.86,kg,0.9876608827450987
2813,Pasta and Noodle 46,Pasta and Noodles,3.09,kg,0.7951759283247404
2814,Pasta and Noodle 47,Pasta and Noodles,1.06,kg,0.8096241360263623
2815,Pasta and Noodle 48,Pasta and Noodles,3.71,kg,0.9198988700631546
2816,Pasta and Noodle 49,Pasta and Noodles,4.48,kg,0.9096041496589012
2817,Pasta and Noodle 50,Pasta and Noodles,2.26,kg,0.9297819116727556
2818,Pasta and Noodle 51,Pasta and Noodles,1.84,kg,0.7436942493531604
2819,Rice and Grain 1,Rice and Grains,1.99,kg,0.702777489123641
2820,Rice and Grain 2,Rice and Grains,3.99,kg,0.9593351960883388
2821,Rice and Grain 3,Rice and Grains,1.24,kg,0.745715883115359
2822,Rice and Grain 4,Rice and Grains,3.58,kg,0.8995414848983194
2823,Rice and Grain 5,Rice and Grains,1.35,kg,0.9471860024106146
2824,Rice and Grain 6,Rice and Grains,0.69,kg,0.7663975874394902
2825,Rice and Grain 7,Rice and Grains,3.33,kg,0.8260068713672278
2826,Rice and Grain 8,Rice and Grains,1.92,kg,0.702413840276828
2827,Rice and Grain 9,Rice and Grains,4.55,kg,0.8610914951119688
2828,Rice and Grain 10,Rice and Grains,3.58,kg,0.9239756501127291
2829,Rice and Grain 11,Rice and Grains,2.96,kg,0.8056299670814189
2830,Rice and Grain 12,Rice and Grains,2.22,kg,0.9843681770387009
2831,Rice and Grain 13,Rice and Grains,2.89,kg,0.8436673516159354
2832,Rice and Grain 14,Rice and Grains,1.23,kg,0.9883387576232902
2833,Rice and Grain 15,Rice and Grains,2.91,kg,0.8354214933909836
2834,Rice and Grain 16,Rice and Grains,1.33,kg,0.9446156798675509
2835,Rice and Grain 17,Rice and Grains,1.52,kg,0.8727614599604224
2836,Rice and Grain 18,Rice and Grains,2.41,kg,0.7285284442969854
2837,Rice and Grain 19,Rice and Grains,3.85,kg,0.8354074078766581
2838,Rice and Grain 20,Rice and Grains,3.56,kg,0.9301311054716965
2839,Rice and Grain 21,Rice and Grains,3.04,kg,0.9592737367274216
2840,Rice and Grain 22,Rice and Grains,3.41,kg,0.7355381924901458
2841,Rice and Grain 23,Rice and Grains,3.71,kg,0.7804490730594628
2842,Rice and Grain 24,Rice and Grains,0.9,kg,0.9041955162177836
2843,Rice and Grain 25,Rice and Grains,2.39,kg,0.8235844311846051
2844,Rice and Grain 26,Rice and Grains,3.64,kg,0.9101055811775586
2845,Rice and Grain 27,Rice and Grains,1.44,kg,0.9475593947044875
2846,Rice and Grain 28,Rice and Grains,4.1,kg,0.9579413885693776
2847,Rice and Grain 29,Rice and Grains,4.71,kg,0.7764043324567764
2848,Rice and Grain 30,Rice and Grains,1.43,kg,0.973791514449051
2849,Rice and Grain 31,Rice and Grains,0.99,kg,0.9495157351342769
2850,Rice and Grain 32,Rice and Grains,0.95,kg,0.7103664838676571
2851,Rice and Grain 33,Rice and Grains,4.87,kg,0.8732602574956935
2852,Rice and Grain 34,Rice and Grains,0.57,kg,0.7365008653030459
2853,Rice and Grain 35,Rice and Grains,3.71,kg,0.8112646009126353
2854,Rice and Grain 36,Rice and Grains,1.74,kg,0.8369607532100395
2855,Rice and Grain 37,Rice and Grains,2.0,kg,0.8635635706529453
2856,Rice and Grain 38,Rice and Grains,0.93,kg,0.7249604576451629
2857,Rice and Grain 39,Rice and Grains,4.34,kg,0.8191846180215631
2858,Rice and Grain 40,Rice and Grains,0.84,kg,0.7275142089592893
2859,Rice and Grain 41,Rice and Grains,4.49,kg,0.9566248312713331
2860,Rice and Grain 42,Rice and Grains,4.82,kg,0.934598937340205
2861,Rice and Grain 43,Rice and Grains,0.67,kg,0.9683659719397505
2862,Rice and Grain 44,Rice and Grains,4.56,kg,0.817895661704234
2863,Rice and Grain 45,Rice and Grains,2.27,kg,0.7167454746303282
2864,Rice and Grain 46,Rice and Grains,4.75,kg,0.8129054311159927
2865,Rice and Grain 47,Rice and Grains,3.07,kg,0.9597558056812213
2866,Rice and Grain 48,Rice and Grains,1.21,kg,0.8417794936027876
2867,Rice and Grain 49,Rice and Grains,0.65,kg,0.7175205320565623
2868,Rice and Grain 50,Rice and Grains,4.49,kg,0.8930486103125129
2869,Rice and Grain 51,Rice and Grains,3.76,kg,0.8513743841923422
2870,Rice and Grain 52,Rice and Grains,1.94,kg,0.9492724382635859
2871,Rice and Grain 53,Rice and Grains,3.65,kg,0.8546544890785303
2872,Rice and Grain 54,Rice and Grains,4.63,kg,0.9146860947695759
2873,Rice and Grain 55,Rice and Grains,2.92,kg,0.8480944096160267
2874,Rice and Grain 56,Rice and Grains,2.86,kg,0.8135185598403868
2875,Rice and Grain 57,Rice and Grains,0.52,kg,0.7542208846895567
2876,Rice and Grain 58,Rice and Grains,3.39,kg,0.9923118187824351
2877,Rice and Grain 59,Rice and Grains,1.88,kg,0.9585397696240071
2878,Rice and Grain 60,Rice and Grains,3.62,kg,0.7146276124763207
2879,Rice and Grain 61,Rice and Grains,4.98,kg,0.8922636765735852
2880,Rice and Grain 62,Rice and Grains,3.37,kg,0.7546639149925863
2881,Rice and Grain 63,Rice and Grains,2.85,kg,0.7237494644129253
2882,Rice and Grain 64,Rice and Grains,1.59,kg,0.7073205563132652
2883,Rice and Grain 65,Rice and Grains,1.71,kg,0.7339175792681116
2884,Rice and Grain 66,Rice and Grains,3.96,kg,0.8683161788048289
2885,Rice and Grain 67,Rice and Grains,4.49,kg,0.9493860626996417
2886,Rice and Grain 68,Rice and Grains,1.89,kg,0.7590688750778409
2887,Rice and Grain 69,Rice and Grains,0.63,kg,0.9580145695572021
2888,Rice and Grain 70,Rice and Grains,4.04,kg,0.8536771321954718
2889,Rice and Grain 71,Rice and Grains,4.73,kg,0.9317003703229595
2890,Rice and Grain 72,Rice and Grains,3.81,kg,0.7378516900492796
2891,Rice and Grain 73,Rice and Grains,2.67,kg,0.7903475575356474
2892,Rice and Grain 74,Rice and Grains,1.14,kg,0.8383216903686204
2893,Rice and Grain 75,Rice and Grains,3.02,kg,0.7647523715017102
2894,Rice and Grain 76,Rice and Grains,3.03,kg,0.7310240361608203
2895,Rice and Grain 77,Rice and Grains,2.25,kg,0.7659888044922567
2896,Rice and Grain 78,Rice and Grains,1.12,kg,0.7361210420570821
2897,Rice and Grain 79,Rice and Grains,3.37,kg,0.803277884510857
2898,Rice and Grain 80,Rice and Grains,3.44,kg,0.8842984286949587
2899,Rice and Grain 81,Rice and Grains,2.09,kg,0.8981739187733396
2900,Rice and Grain 82,Rice and Grains,1.17,kg,0.9081420524935795
2901,Rice and Grain 83,Rice and Grains,2.48,kg,0.8853517798851628
2902,Rice and Grain 84,Rice and Grains,3.61,kg,0.8438724695352106
2903,Rice and Grain 85,Rice and Grains,0.8,kg,0.9028858561804263
2904,Rice and Grain 86,Rice and Grains,4.48,kg,0.8143927795918321
2905,Rice and Grain 87,Rice and Grains,2.41,kg,0.7751516595975851
2906,Rice and Grain 88,Rice and Grains,1.17,kg,0.8961227482776384
2907,Rice and Grain 89,Rice and Grains,3.26,kg,0.8407383546540727
2908,Rice and Grain 90,Rice and Grains,2.65,kg,0.9634557935714491
2909,Rice and Grain 91,Rice and Grains,3.89,kg,0.8470280573249688
2910,Rice and Grain 92,Rice and Grains,4.84,kg,0.9882042564306306
2911,Rice and Grain 93,Rice and Grains,0.67,kg,0.9734097952559252
2912,Rice and Grain 94,Rice and Grains,4.05,kg,0.7694587352677736
2913,Rice and Grain 95,Rice and Grains,3.55,kg,0.8500518824803693
2914,Rice and Grain 96,Rice and Grains,4.05,kg,0.8434466427289323
2915,Rice and Grain 97,Rice and Grains,0.97,kg,0.837285594985778
2916,Rice and Grain 98,Rice and Grains,1.31,kg,0.7494903640852387
2917,Rice and Grain 99,Rice and Grains,1.67,kg,0.7358757821214168
2918,Rice and Grain 100,Rice and Grains,1.69,kg,0.8996403814063433
2919,Rice and Grain 101,Rice and Grains,4.84,kg,0.8875694045769297
2920,Rice and Grain 102,Rice and Grains,3.77,kg,0.8011403196827717
2921,Rice and Grain 103,Rice and Grains,4.27,kg,0.8245317448494335
2922,Rice and Grain 104,Rice and Grains,4.75,kg,0.7419019482777617
2923,Rice and Grain 105,Rice and Grains,2.2,kg,0.9726829902681162
2924,Rice and Grain 106,Rice and Grains,0.92,kg,0.7782561956203654
2925,Rice and Grain 107,Rice and Grains,3.72,kg,0.880629245850251
2926,Rice and Grain 108,Rice and Grains,3.05,kg,0.7651909129025105
2927,Rice and Grain 109,Rice and Grains,3.35,kg,0.884059855888254
2928,Rice and Grain 110,Rice and Grains,1.11,kg,0.7524071298166863
2929,Rice and Grain 111,Rice and Grains,1.12,kg,0.854557632654999
2930,Rice and Grain 112,Rice and Grains,1.59,kg,0.8012704445820543
2931,Rice and Grain 113,Rice and Grains,1.24,kg,0.9665767241043963
2932,Rice and Grain 114,Rice and Grains,3.96,kg,0.8613342215638192
2933,Rice and Grain 115,Rice and Grains,4.08,kg,0.8785648903672493
2934,Rice and Grain 116,Rice and Grains,4.1,kg,0.8616643153298781
2935,Rice and Grain 117,Rice and Grains,2.2,kg,0.9753542932033777
2936,Rice and Grain 118,Rice and Grains,1.42,kg,0.9666586391699913
2937,Rice and Grain 119,Rice and Grains,4.41,kg,0.7831538479312906
2938,Rice and Grain 120,Rice and Grains,4.45,kg,0.9630018290585817
2939,Rice and Grain 121,Rice and Grains,2.76,kg,0.757690088307547
2940,Rice and Grain 122,Rice and Grains,4.96,kg,0.7251107245549008
2941,Rice and Grain 123,Rice and Grains,4.92,kg,0.979474586202289
2942,Rice and Grain 124,Rice and Grains,2.79,kg,0.8991365044794445
2943,Rice and Grain 125,Rice and Grains,3.3,kg,0.8755135795561119
2944,Rice and Grain 126,Rice and Grains,2.14,kg,0.9396744171125714
2945,Rice and Grain 127,Rice and Grains,3.39,kg,0.7895431364085461
2946,Rice and Grain 128,Rice and Grains,2.09,kg,0.9211097046594972
2947,Rice and Grain 129,Rice and Grains,3.51,kg,0.8759555710366528
2948,Rice and Grain 130,Rice and Grains,2.85,kg,0.853450746692454
2949,Breakfast Cereal 1,Breakfast Cereals,4.23,kg,0.7387479884052818
2950,Breakfast Cereal 2,Breakfast Cereals,4.4,kg,0.9305555127612064
2951,Breakfast Cereal 3,Breakfast Cereals,2.45,kg,0.9198959151200002
2952,Breakfast Cereal 4,Breakfast Cereals,2.71,kg,0.9048523496183604
2953,Breakfast Cereal 5,Breakfast Cereals,3.23,kg,0.788397357210266
2954,Breakfast Cereal 6,Breakfast Cereals,25.74,kg,0.9917158136461381
2955,Breakfast Cereal 7,Breakfast Cereals,1.41,kg,0.979205502949046
2956,Breakfast Cereal 8,Breakfast Cereals,4.85,kg,0.7774731232515331
2957,Breakfast Cereal 9,Breakfast Cereals,1.53,kg,0.9175467274587711
2958,Breakfast Cereal 10,Breakfast Cereals,3.72,kg,0.8422114385136932
2959,Breakfast Cereal 11,Breakfast Cereals,0.89,kg,0.7418343470341631
2960,Breakfast Cereal 12,Breakfast Cereals,2.82,kg,0.916652112491371
2961,Breakfast Cereal 13,Breakfast Cereals,1.42,kg,0.8692290710846787
2962,Breakfast Cereal 14,Breakfast Cereals,3.08,kg,0.7688743928476702
2963,Breakfast Cereal 15,Breakfast Cereals,1.34,kg,0.7209770790769168
2964,Breakfast Cereal 16,Breakfast Cereals,3.11,kg,0.7257894620079963
2965,Breakfast Cereal 17,Breakfast Cereals,2.69,kg,0.7130191039871702
2966,Breakfast Cereal 18,Breakfast Cereals,3.48,kg,0.721861883938339
2967,Breakfast Cereal 19,Breakfast Cereals,4.05,kg,0.7107190779379267
2968,Breakfast Cereal 20,Breakfast Cereals,4.67,kg,0.9650757628313527
2969,Breakfast Cereal 21,Breakfast Cereals,3.03,kg,0.9920669258189592
2970,Breakfast Cereal 22,Breakfast Cereals,4.71,kg,0.8534696813736186
2971,Breakfast Cereal 23,Breakfast Cereals,2.9,kg,0.905144665783069
2972,Breakfast Cereal 24,Breakfast Cereals,1.16,kg,0.8858553091508241
2973,Breakfast Cereal 25,Breakfast Cereals,1.88,kg,0.82573627138556
2974,Breakfast Cereal 26,Breakfast Cereals,4.72,kg,0.8430900934315325
2975,Breakfast Cereal 27,Breakfast Cereals,0.7,kg,0.7041980270704653
2976,Breakfast Cereal 28,Breakfast Cereals,2.36,kg,0.7039714850417232
2977,Breakfast Cereal 29,Breakfast Cereals,4.98,kg,0.95176791146082
2978,Breakfast Cereal 30,Breakfast Cereals,1.33,kg,0.7213842096015899
2979,Breakfast Cereal 31,Breakfast Cereals,1.46,kg,0.7872787538552171
2980,Breakfast Cereal 32,Breakfast Cereals,4.73,kg,0.7561118694950194
2981,Breakfast Cereal 33,Breakfast Cereals,4.62,kg,0.7561440951331393
2982,Breakfast Cereal 34,Breakfast Cereals,3.55,kg,0.7651514106432766
2983,Breakfast Cereal 35,Breakfast Cereals,4.77,kg,0.8817595394202363
2984,Breakfast Cereal 36,Breakfast Cereals,4.78,kg,0.740422859971444
2985,Breakfast Cereal 37,Breakfast Cereals,2.87,kg,0.9927082133139402
2986,Breakfast Cereal 38,Breakfast Cereals,3.43,kg,0.9323295099739227
2987,Breakfast Cereal 39,Breakfast Cereals,4.93,kg,0.9743923435675009
2988,Breakfast Cereal 40,Breakfast Cereals,4.71,kg,0.9474791550088575
2989,Breakfast Cereal 41,Breakfast Cereals,2.68,kg,0.9133472559614549
2990,Breakfast Cereal 42,Breakfast Cereals,1.02,kg,0.9607933163335559
2991,Breakfast Cereal 43,Breakfast Cereals,4.98,kg,0.8096824947591149
2992,Breakfast Cereal 44,Breakfast Cereals,0.67,kg,0.8551250181462716
2993,Breakfast Cereal 45,Breakfast Cereals,4.02,kg,0.9098602081916147
2994,Breakfast Cereal 46,Breakfast Cereals,3.58,kg,0.7600034782771701
2995,Breakfast Cereal 47,Breakfast Cereals,2.78,kg,0.9637032867925298
2996,Breakfast Cereal 48,Breakfast Cereals,3.34,kg,0.9257073474487215
2997,Breakfast Cereal 49,Breakfast Cereals,4.33,kg,0.7759880102823138
2998,Breakfast Cereal 50,Breakfast Cereals,1.3,kg,0.7195332199168397
2999,Breakfast Cereal 51,Breakfast Cereals,4.43,kg,0.9603594124728478
3000,Breakfast Cereal 52,Breakfast Cereals,1.49,kg,0.7104671630277261
3001,Breakfast Cereal 53,Breakfast Cereals,1.32,kg,0.8399005808106225
3002,Breakfast Cereal 54,Breakfast Cereals,0.98,kg,0.9958355383436099
3003,Breakfast Cereal 55,Breakfast Cereals,2.82,kg,0.8234218958897668
3004,Breakfast Cereal 56,Breakfast Cereals,4.7,kg,0.8575025878067806
3005,Breakfast Cereal 57,Breakfast Cereals,0.85,kg,0.8061311137817097
3006,Breakfast Cereal 58,Breakfast Cereals,0.6,kg,0.9427975347538511
3007,Soups and Broth 1,Soups and Broths,1.47,kg,0.9527579107465249
3008,Soups and Broth 2,Soups and Broths,2.74,kg,0.784086503591037
3009,Soups and Broth 3,Soups and Broths,1.5,kg,0.9600201604601879
3010,Soups and Broth 4,Soups and Broths,3.78,kg,0.8762388766008345
3011,Soups and Broth 5,Soups and Broths,0.6,kg,0.9418262640171168
3012,Soups and Broth 6,Soups and Broths,0.93,kg,0.9271200855801133
3013,Soups and Broth 7,Soups and Broths,4.43,kg,0.9004556669721434
3014,Soups and Broth 8,Soups and Broths,1.24,kg,0.8717141762566631
3015,Soups and Broth 9,Soups and Broths,2.57,kg,0.7743393507974339
3016,Soups and Broth 10,Soups and Broths,1.72,kg,0.9439551086293788
3017,Soups and Broth 11,Soups and Broths,1.26,kg,0.997728120188246
3018,Soups and Broth 12,Soups and Broths,4.01,kg,0.940634397850986
3019,Soups and Broth 13,Soups and Broths,3.61,kg,0.8104801206920553
3020,Soups and Broth 14,Soups and Broths,4.44,kg,0.7973231378650818
3021,Soups and Broth 15,Soups and Broths,1.41,kg,0.7889008471365391
3022,Soups and Broth 16,Soups and Broths,0.51,kg,0.9066364920628741
3023,Soups and Broth 17,Soups and Broths,4.25,kg,0.8272800554411263
3024,Soups and Broth 18,Soups and Broths,1.66,kg,0.8993902036146328
3025,Soups and Broth 19,Soups and Broths,4.65,kg,0.8028695190768335
3026,Soups and Broth 20,Soups and Broths,4.99,kg,0.8507326014027282
3027,Soups and Broth 21,Soups and Broths,2.78,kg,0.8723851906329861
3028,Soups and Broth 22,Soups and Broths,3.36,kg,0.8025684592092541
3029,Soups and Broth 23,Soups and Broths,1.14,kg,0.9413174267504378
3030,Soups and Broth 24,Soups and Broths,4.91,kg,0.7731231618378271
3031,Soups and Broth 25,Soups and Broths,2.9,kg,0.8905898952271754
3032,Soups and Broth 26,Soups and Broths,3.26,kg,0.7853292462718255
